title,date_or_period,author_or_creator,description_or_abstract,url_to_original_object,manuscript_id_or_shelfmark,material,dimensions,trove_category,trove_record_type,trove_id,trove_url
ARMENIAN HORRORS WOMEN AND CHILDREN BURNT ALIVE. HALF-MILLION KILLED.,1915-11-29,,Viscount Bryce in a letter to the newspapers declares that the Latest evidence in regard to the atrocities in northern and Eastern Anatolia,https://nla.gov.au/nla.news-article241693006?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,241693006,https://nla.gov.au/nla.news-article241693006?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TURKS CHARGED WITH ATROCITIES BIG FIRE RAGES IN SMYRNA. GREEK AND ARMENIAN QUARTERS DESTROYED ALLIES CONCENTRATE FLEETS IN LEVANT.,1922-09-16,,"LONDON, Thursday,— Reuter's Agency has learnt that the Turks have commenced reprisals against the Armenians in Smyrna, The extent of the barbarities is not known, A terrible fire is raging in Smyrna.",https://nla.gov.au/nla.news-article102725167?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,102725167,https://nla.gov.au/nla.news-article102725167?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
MASSACRES IN ARMENIA. ALLIES WARN TURKEY. GOVERNMENT RESPONSIBLE.,1915-05-25,,"The Press Bureau states that the British, French, and Russian Government announce that for months Kurds and the Turkish population of Armenia have been",https://nla.gov.au/nla.news-article73963484?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,73963484,https://nla.gov.au/nla.news-article73963484?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
POOR ARMENIANS TURKISH MASSACRES. APPEAL TO WORLD,1915-09-12,,"The Armenians, who nave suffered horrible tortures at the hands of the Turks, have issued an appeal from Geneva to the civilised world asking that some effort be made to",https://nla.gov.au/nla.news-article221912614?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,221912614,https://nla.gov.au/nla.news-article221912614?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
ARMENIAN HORRORS. German Officers Implicated. Evidence Obtained on the Spot.,1916-07-22,,"M. Balof, who has been acting as a Red Cross commissioner in Armenia, has made a report which furnishes valuable evidence of the terrible nature of the massacres",https://nla.gov.au/nla.news-article1590984?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,1590984,https://nla.gov.au/nla.news-article1590984?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"UNFORTUNATE [?] ARMENIANS. FURTHER TURKISH ATROCITIES. NW YORK, March 4.",1918-03-06,,"The [?]ague correspondent of the ""New York Times"" states that authentic information has been received from Asia Minor that the entire made Armenian",https://nla.gov.au/nla.news-article53838250?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,53838250,https://nla.gov.au/nla.news-article53838250?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
MASSACRES IN ARMENIA. Nothing Equal in History.,1915-10-18,,"Viscount Bryee, speaking at a meeting held at the Mansion House for the purpose of opening a fund for the Armenians, said that two international crimes",https://nla.gov.au/nla.news-article154905979?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,154905979,https://nla.gov.au/nla.news-article154905979?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ARMENIANS MASSACRES WHOLE COMMUNES SILENCED. LONDON, July 20.",1916-07-22,,"The Red Cross Commissioner for Armenia states that he has visited 45 villages around Trebizond, and has only found 367 people where previously 8343",https://nla.gov.au/nla.news-article105358683?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,105358683,https://nla.gov.au/nla.news-article105358683?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Turkish Massacres. EXTERMINATING ARMENIANS. Paris, July 20.",1916-07-22,,M. Balof (the Russian Red Cross Commissioner in Armenia) reports that he had visited 45 villages around Trebizend. Out of 8343 inhabitants,https://nla.gov.au/nla.news-article113152515?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,113152515,https://nla.gov.au/nla.news-article113152515?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
MORE TURKISH ATROCITIES. The persecuted Armenians.,1916-09-23,,The most barbarous and revolting story yet published of Turkish atrocities against the Armenians was printed on Wednesday morning in,https://nla.gov.au/nla.news-article178264983?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,178264983,https://nla.gov.au/nla.news-article178264983?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. 500 SLAUGHTERD BY KURDS. LONDON, Wednesday.",1915-11-26,,A statement in connection with the Lord Mayor's Armenian refugees' fund reports the further massacre of 500 Armenians by Kurds. The refugees,https://nla.gov.au/nla.news-article181579550?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,181579550,https://nla.gov.au/nla.news-article181579550?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE. ARMENIANS ONCE AGAIN. PETROGRAP, Feb, 23.",1915-02-24,,"During the occupation of Ardanuch, in Armenia, Turks dragged into the streets 50 Armenians and cut their throats. Old Turkish residents killed",https://nla.gov.au/nla.news-article80722193?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,80722193,https://nla.gov.au/nla.news-article80722193?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ARMENIA HORRORS. REVOLTING STORY OF MASSACRE NEW YORK, Wednesday.",1916-09-21,,"The most barbarous and revolting story published of the Turkish atrocities against the Armenians has been printed in the New York ""Times,""",https://nla.gov.au/nla.news-article145323317?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,145323317,https://nla.gov.au/nla.news-article145323317?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"JEWS IN PALESTINE MASSACRES THREATENED TURKS. LONDON, Thursday.",1917-05-05,,"It is stated by the ""Jewish [?] that is learns on reliable aut[?] many thousands of Jews in Pal[?] starving without the possibility [?]",https://nla.gov.au/nla.news-article154417545?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,154417545,https://nla.gov.au/nla.news-article154417545?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. TREATMENT OF ARMENIANS. LONDON, Wednesday.",1915-09-23,,"Viscount Bryce, in his letter appealing to America to help in sopping the American atrocities, states that the Turks, with relentless cruelty, are",https://nla.gov.au/nla.news-article137971541?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,137971541,https://nla.gov.au/nla.news-article137971541?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
